dates,AD,CD,SF,EC,BP,JY,ND,SP,ER,FT,DA,CF,IB,EO,SW,II,PT,NK,XP,HI,TU,FV,TY,US,BZ,BL,BN,BX,GL,CB,JB,CL,CO,HO,NG,XB,HG,GC,PA,JA,SV,FC,LC,LH,CN,OA,BO,SM,SY,WC,CC,KC,CT,LB,JO,SB
16-Feb-09,0.5586,0.7891,0.8795,1.2733,1.4141,1.1073,1184.34,755.88,406.24,3674.45,4472.19,2324.7,6541,219.46,4488.65,15124,477.09,7904,3515.34,11876,104.791843,106.932624,106.749753,110.387653,104.32,106.64,112.9,92.6,89.79,111.7,132.24,64.37,44.23,1.6958,20.019,1.075,164.42,972.1,229.43,3211,1407.6,142.073,127.102,108.816,421.88,259.3,41.74,189.2,810,1029.56,2964,154.51,29.49,450.7,58.75,10.68
17-Feb-09,0.5465,0.7755,0.8746,1.2544,1.4113,1.1007,1159.33,733.94,397.39,3579.19,4314.67,2249.2,6354,211.71,4358.03,14588,462.97,7647,3459.04,11442,104.799352,107.256449,107.695517,113.019828,104.474,107.03,113.52,93,90.43,112.83,132.65,59.1,40.92,1.564,19.39,0.9793,157.1,1001.5,231.54,3271,1462.7,137.598,122.508,103.695,406.79,245.15,39.37,179.8,766.17,992.17,2899,151.96,29.31,438.7,57.19,10.41
18-Feb-09,0.5485,0.7781,0.8675,1.2491,1.4094,1.0843,1157.37,727.4,390.97,3566.67,4309.03,2252,6370,213.45,4380.39,14432,447.1,7781,3393.7,11505,104.619143,106.686236,106.70922,111.915133,104.301,106.64,113.11,91.98,90.36,112.23,132.69,58.07,40.3,1.5417,19.735,0.9425,158.25,1015.9,232.6,3382,1487.2,133.687,120.685,102.671,405.34,240.55,38.68,175.5,750.3,978.75,2834,149.53,29.26,433.9,56.97,10.15
19-Feb-09,0.5542,0.7801,0.8709,1.2637,1.4166,1.0796,1148.54,727.59,387.43,3538.49,4273.62,2235.8,6370,208.86,4409.92,14362,454.58,7740,3417.83,11545,104.589108,106.397609,105.952609,110.26491,104.056,106.14,112.63,90.68,89.93,112.07,132.68,61.27,42.44,1.5864,19.021,0.9703,161.17,1005.3,228.37,3325,1454.9,135.83,122.872,103.61,410.56,241.62,38.47,175.4,746.48,996.48,2831,151.08,28.96,429.9,58.18,10.32
20-Feb-09,0.556,0.7847,0.8845,1.2783,1.4305,1.0898,1148.54,718.81,381.56,3471.41,4133.03,2183.2,6163,203.74,4281.08,13551,440.55,7478,3377.62,11229,104.63416,106.629918,106.493045,111.246861,104.229,106.6,113.08,91.26,90.6,112.29,132.77,61.6,42.42,1.5882,18.672,0.9692,158.42,1024.5,227.84,3354,1494.9,133.724,122.252,99.343,408.24,237.72,38.15,171.6,732.3,997.92,2695,149.6,28.64,422.7,57.58,10.27
23-Feb-09,0.5522,0.7846,0.8745,1.2657,1.4369,1.0753,1114.21,695.66,371.22,3363.63,3965.25,2111.8,6108,199.07,4228.3,13351,422.01,7365,3375.61,11744,104.664195,106.679196,106.655176,111.846942,104.176,106.47,113.22,90.84,90.45,112.62,132.61,58.81,41.21,1.5538,19.003,0.9442,157.92,1024.4,211.14,3321,1494.9,132.452,121.742,98.575,409.4,249.78,38.42,175.1,740.35,978.27,2607,152.16,28.33,421.4,58.39,10.21
24-Feb-09,0.5611,0.7895,0.8807,1.2811,1.4362,1.0524,1140.69,717.88,381.84,3460.23,4068.89,2176.5,6070,197.06,4173.72,13434,434.46,7663,3332.38,11363,104.566581,106.425768,106.249849,111.574177,104.205,106.5,113.17,91.24,90.75,112.61,132.83,61.81,42.86,1.596,19.753,0.9794,167.83,994.7,211.67,3410,1426.9,136.57,124.951,98.319,410.81,249.78,38.62,176.1,743.93,985.78,2640,153.37,28.36,400.8,59.77,10.37
25-Feb-09,0.5571,0.7807,0.874,1.2685,1.4089,1.044,1131.87,711.06,371.41,3447.26,3967.81,2144.2,6080,195.42,4146.88,13242,438.25,7601,3344.44,11488,104.499003,105.982269,105.344617,110.387653,104.21,106.58,113.16,91.57,90.25,111.74,132.32,65.48,44.92,1.6463,19.137,1.041,166.65,983.5,209.39,3349,1423.2,136.088,123.966,101.092,422.42,254.47,40.4,171.3,742.67,1008.78,2695,151.89,28.26,421.4,59.55,10.54
26-Feb-09,0.5577,0.7831,0.878,1.2702,1.4195,1.031,1111.27,702.01,366.01,3404.77,3975.51,2109.5,6308,198.93,4210.4,13665,454.39,7581,3328.36,11436,104.468968,105.749959,105.155465,109.555723,104.147,106.13,112.51,90.21,89.03,111.68,132.76,69.21,46.52,1.7167,19.26,1.1279,171.51,976.4,207.03,3420,1359.6,139.056,125.206,100.495,419.31,259.49,40.05,168.9,732.96,988.13,2648,152.63,28.55,426.7,59.43,10.88
27-Feb-09,0.5502,0.77,0.8732,1.2623,1.4196,1.0395,1093.37,684.45,359.77,3377.94,3928.3,2113,6170,197.02,4160.3,13238,446,7576,3334.39,11361,104.70295,106.118963,105.455474,108.947502,104.219,106.21,112.6,90.5,89.06,111.92,132.69,68.28,46.49,1.6916,19.706,1.1156,168.4,969.9,208.45,3429,1358.5,139.056,125.279,103.781,406.57,255.13,39.2,172.7,736.13,974.98,2632,150.61,28.06,418.7,59.86,10.76
02-Mar-09,0.543,0.759,0.8698,1.2547,1.3935,1.0438,1065.17,659.24,344.22,3199.49,3775.91,2021.2,5885,184.78,3983.15,12479,428.47,7252,3247.94,10819,104.921835,106.786333,106.660679,110.503698,104.383,106.71,113.25,91.08,89.56,113.02,132.35,61.86,42.76,1.5393,19.641,1.0439,166.05,955.7,203.34,3532,1340.4,136.83,122.799,102.757,396.66,254.47,38.09,167.5,713.55,951.51,2458,142.87,26.9,415.5,58.05,10.01
03-Mar-09,0.5497,0.759,0.8688,1.2533,1.3931,1.0354,1051.44,643.37,331.08,3131.96,3798.49,2012.2,5854,179.75,3866.84,12105,418.87,7247,3187.63,10666,104.929383,106.63724,106.441551,110.35221,104.402,106.68,113.03,90.71,89.71,113.17,132.27,64.23,44.27,1.5686,20.2,1.0775,174.95,945.4,205.98,3405,1328.5,137.646,122.471,104.122,397.22,246.43,38.18,170,720.3,943.06,2543,143.88,27.05,448.6,58.78,10
04-Mar-09,0.5596,0.7707,0.8753,1.2629,1.4071,1.0257,1079.88,661.29,342.63,3242.43,3986.8,2097.7,5952,188.03,3964.36,12510,432.34,7576,3177.57,10958,104.801071,106.154461,105.61982,109.401966,104.431,106.5,112.32,89.3,88.91,113,131.93,70.4,46.85,1.627,20.388,1.1312,187.35,934.9,210.72,3429,1336.2,139.353,123.638,106.085,411.38,251.79,38.88,171.3,731.69,982.03,2569,146.64,27.22,432.9,58.87,10.46
05-Mar-09,0.5501,0.7605,0.8727,1.2503,1.4006,1.0367,1062.23,641.03,328.01,3124.8,3781.04,2019.3,5684,176.46,3906.21,11769,423.67,7417,3185.62,10781,104.90674,106.729536,106.879807,112.032351,104.397,106.84,113.55,91.16,91.88,113.72,131.85,67.65,44.52,1.5633,19.095,1.0815,179.43,962.7,212.25,3447,1373,137.386,121.997,105.573,406.28,245.76,38.52,168.1,719.67,967.47,2505,145.49,26.83,427.8,61.83,10.09
06-Mar-09,0.5527,0.763,0.8808,1.2624,1.3971,1.0346,1056.34,642.43,329.22,3161.48,3782.07,2009.4,5616,178.02,3841.79,11233,422.93,7345,3163.5,10597,104.785975,106.331953,106.523724,111.68806,104.335,106.97,114.06,91.57,92.92,113.46,131.85,70.57,45.22,1.6335,18.436,1.093,184.18,968.9,217.99,3459,1381.8,134.492,120.247,106.597,409.4,246.43,39.03,170.6,732.33,986.25,2520,144.28,26.93,433.9,62.61,10.03
09-Mar-09,0.5448,0.7546,0.8822,1.2579,1.3674,1.029,1026.92,631.23,320.09,3110.05,3745.13,1957.8,5508,176.15,3826.58,10937,419.24,7155,3165.51,10192,104.778427,106.360352,106.756548,111.467713,104.19,106.86,114.28,91.55,92.71,113.54,131.98,73.19,44.9,1.6348,18.126,1.0889,180.03,951.1,206.61,3482,1343,134.826,121.159,106.384,413.36,245.09,38.61,170.4,728.32,982.96,2498,143.2,26.65,420.6,63.9,9.78
10-Mar-09,0.5568,0.7667,0.8813,1.2652,1.3643,1.0304,1084.79,668.58,341.24,3327.85,3976.02,2096.9,5791,186.92,4010.89,11739,442.68,7529,3182.6,10378,104.680306,105.778178,105.811557,109.842659,104.051,106.3,113.47,91.13,92.82,113.13,131.66,70.6,44.6,1.6004,18.093,1.0547,184.56,925.6,208.72,3398,1304.6,134.641,120.867,103.439,425.25,252.46,38.8,173.9,740.13,1001.74,2477,142.33,27.26,426.2,62.78,9.88
11-Mar-09,0.5624,0.7631,0.8862,1.2801,1.3756,1.0452,1103.42,672.59,340.3,3291.17,4004.24,2086.2,5842,186.29,4035.94,11835,448.4,7596,3245.93,10676,104.695402,105.984069,106.427855,110.916847,104.003,106.19,113.15,89.77,92.94,113.72,131.59,66.21,42.49,1.5219,17.872,1.0388,178.34,936.2,209.66,3434,1324.3,134.196,120.247,103.013,412.8,243.75,37.43,172.9,727.05,953.86,2589,144.28,27.15,433.7,62.69,9.99
12-Mar-09,0.564,0.7678,0.8622,1.2886,1.3828,1.0401,1142.72,701.86,363.95,3367.65,4101.22,2152.8,5935,188.74,4162.98,12161,466.39,7637,3264.03,10707,104.733141,106.374551,106.93459,111.770689,104.128,106.49,113.27,90.05,93.51,113.62,131.98,72.68,45.38,1.6288,18.836,1.0985,180.2,957.4,209.87,3315,1344,135.976,122.69,106.512,434.88,249.11,38.01,177,743.51,985.31,2662,148.79,27.82,427.3,63.21,10.24
13-Mar-09,0.5652,0.7717,0.8618,1.2897,1.3884,1.037,1148.62,708.05,367.24,3390.01,4107.38,2156.8,5990,189.94,4176.41,11991,467.59,7862,3355.5,11271,104.831262,106.608841,106.93459,111.206052,104.104,106.15,112.7,88.68,93.31,113.95,131.6,70.77,45.08,1.6012,18.366,1.1033,181.29,957.8,210.51,3421,1367.3,137.052,123.674,107.792,439.98,249.11,37.8,177,740.77,972.64,2633,148.25,27.84,422.7,63.9,10.1
16-Mar-09,0.5681,0.7708,0.8626,1.2932,1.3951,1.0348,1131.92,706.83,361.79,3410.58,4117.64,2166.6,6172,192.44,4304.35,12349,473.49,7974,3386.67,11527,104.755784,106.424249,106.496333,110.159407,104.06,105.97,112.32,87.51,92.78,113.91,131.94,72.76,43.56,1.6182,18.06,1.1156,189.53,952.9,211.77,3463,1336.8,136.385,122.982,106.341,443.94,252.46,38.63,184.9,769.04,1024.27,2673,149.13,27.87,421.7,64.07,10.17
17-Mar-09,0.5706,0.7726,0.8645,1.298,1.3921,1.0304,1169.25,727.66,378.59,3497.79,4160.74,2211.9,6195,188.16,4274.82,12362,486.96,8260,3496.24,11473,104.680306,106.111863,105.962208,109.222935,103.921,105.62,111.63,86.83,92.54,113.38,131.54,75.42,47.51,1.6929,17.961,1.157,188.28,944.5,205.45,3443,1316,138.165,123.2,106.256,440.83,257.81,39.26,183.9,771.15,1033.66,2640,150,27.78,426.7,61.06,10.29
18-Mar-09,0.5833,0.7872,0.8958,1.3446,1.4169,1.0554,1192.34,742.48,390.88,3451.28,4155.61,2208.8,6218,186.52,4289.14,12619,483.52,8239,3487.19,11732,105.133174,107.900983,109.454564,114.304673,104.219,106.45,113.28,89.57,92.18,115.03,131.91,76.67,48.26,1.7363,17.345,1.1444,191.88,972,211.77,3435,1336.2,138.388,122.508,106,439.41,259.49,38.73,185.8,772.63,994.7,2754,153.44,27.32,434.5,61.06,10.42
19-Mar-09,0.5906,0.7911,0.9089,1.3627,1.4382,1.0743,1182.52,731.41,383.94,3400.3,4135.08,2175.3,6242,187.05,4265.87,12845,490.96,8071,3498.22,11634,105.0426,107.602797,109.125872,114.139413,103.964,106.06,112.87,88.75,92.54,114.98,132.62,78.8,49.5,1.8118,19.706,1.1812,197.67,989.5,219.36,3380,1406.7,140.28,123.966,107.714,449.04,268.53,39.97,190.1,792.04,1044.93,2859,155.79,27.83,440.3,62.56,10.66
20-Mar-09,0.5918,0.7912,0.9047,1.3537,1.4331,1.0585,1167.29,716.68,373.24,3382.64,4123.31,2194.2,6241,189.48,4293.98,13148,476.92,7989,3495.21,11531,105.057696,107.75899,109.19435,113.78135,104.108,106.37,113.61,89.48,92.66,114.68,132.62,79.05,50.78,1.8504,19.937,1.1945,196.52,983.1,219.15,3380,1425.9,139.575,124.331,105.711,448.75,267.86,40.46,192.4,803.01,1030.84,2873,156.2,28.71,441.7,62.61,10.52
23-Mar-09,0.608,0.8026,0.9079,1.3593,1.4442,1.0478,1230.17,766.87,404.3,3599.57,4353.72,2294.1,6439,197.21,4409.13,13752,505.83,8653,3562.39,11531,105.004861,107.567298,108.934135,113.244256,104.104,106.22,113.13,89.39,92.06,114.4,132.51,81.75,52.85,1.9621,20.318,1.2217,202.8,968,223.52,3546,1412.9,140.54,125.534,104.388,445.64,267.19,41.49,191.3,805.33,1026.62,2877,157.75,29.1,443,63.6,10.5
24-Mar-09,0.599,0.7961,0.9028,1.3432,1.4557,1.0383,1214.45,753.55,388.25,3472.31,4279.47,2244.9,6476,198.2,4422.73,13919,495.14,8586,3611.52,12357,104.967122,107.404005,108.495878,113.175398,104.003,105.77,112.15,87.38,90.61,113.32,132.5,81.57,52.37,1.989,20.454,1.2251,196.14,956.2,219.83,3679,1391.7,141.115,125.013,104.495,446.77,265.85,41.6,194.4,816.09,1005.5,2899,157.27,28.75,446.2,66.52,10.2
25-Mar-09,0.6017,0.7964,0.9113,1.3548,1.4434,1.0413,1211.75,758.24,400.17,3474.12,4312.76,2263,6545,200.8,4442.67,14284,494.03,8643,3612.52,12239,104.952027,107.098719,107.865885,112.307784,103.95,105.59,111.98,87.49,90.92,112.64,132.08,80.34,51.22,1.9492,20.322,1.2205,196.25,963.5,227.57,3656,1397.9,139.147,123.736,102.636,436.3,257.48,41.8,188.7,801.95,953.39,2867,157.54,28.86,472.9,66.13,10.05
26-Mar-09,0.6047,0.7971,0.9063,1.3488,1.4328,1.0286,1250.81,776.25,414.99,3534.81,4393.65,2289.4,6546,201.52,4409.13,14410,503.32,8995,3674.68,12588,105.050148,107.404005,108.331532,113.271799,103.978,105.8,112.29,87.93,90.94,113.28,131.63,82.01,52.46,1.9627,18.559,1.2452,203.29,963.9,236.11,3729,1398.4,138.272,123.436,102.278,443.09,261.16,42.12,186.5,798.37,966.53,2853,158.22,28.55,471.8,66.43,10.05
27-Mar-09,0.5942,0.7917,0.893,1.3258,1.42,1.0373,1234.1,765.18,402.98,3478.65,4321.46,2222.5,6425,196.85,4380.11,14302,495.98,8801,3687.72,12571,105.027505,107.361407,108.126099,113.381972,104.099,105.96,112.22,88.4,90.93,113.06,131.36,79.65,50.97,1.9021,17.312,1.2132,200.18,952.5,233.9,3754,1380.8,137.544,122.609,101.92,439.13,260.16,40.68,182.3,774.1,952.45,2871,156.13,28.03,472.1,66.22,9.92
30-Mar-09,0.5874,0.7773,0.889,1.3169,1.415,1.0444,1201.19,735.63,389.47,3372.22,4103.34,2144.6,6154,188.76,4261.34,13332,481.29,8367,3625.55,12027,105.163365,107.716392,108.495878,113.629862,104.243,106.36,113.15,89.45,91.79,113.96,131.46,73.94,47.55,1.7883,17.464,1.1285,194.06,944.9,228.68,3613,1350.8,135.831,120.806,101.706,437.14,259.82,40.1,180.2,763.34,964.19,2841,152.09,29.04,452.9,66.18,9.76
31-Mar-09,0.5961,0.7781,0.8965,1.3216,1.4206,1.0263,1206.59,741.35,391.16,3502.65,4198.57,2206,6332,193.97,4412.75,13973,485.2,8535,3574.42,12166,105.261486,107.97198,108.851962,114.469932,104.316,106.55,113.47,89.9,92.24,114.31,131.15,74.24,48.04,1.7816,17.445,1.1338,200.89,947.4,228.58,3685,1344.5,137.361,122.459,103.208,459.51,261.16,42,189.4,804.27,1000.8,2875,156.06,30.07,456.9,65.92,9.93
01-Apr-09,0.6028,0.7782,0.8908,1.3212,1.4344,1.0309,1229.19,759.36,400.92,3568.77,4274.87,2258.7,6453,198.69,4484.38,14090,502.11,8791,3590.46,12071,105.201104,108.000379,108.906744,115.075885,104.306,106.61,113.49,89.76,92.62,114.44,131.23,73.72,48.01,1.7784,16.971,1.1087,203.46,957.1,234.27,3697,1350.8,137.179,122.422,101.813,447.9,257.14,41.97,188.8,803.01,989.54,2899,154.04,29.94,474.2,64.71,9.95
02-Apr-09,0.6167,0.7924,0.9003,1.3423,1.4601,1.0203,1279.3,783.57,422.59,3685.17,4458.68,2332.7,6747,208.35,4651.21,14649,511.22,9219,3684.71,13068,105.035052,107.453703,108.030231,113.588547,103.887,105.59,111.93,88.53,90.71,113.86,130.79,79.61,52.16,1.8986,17.349,1.1838,206.68,932.7,237.06,3750,1339.4,139.402,125.164,103.601,454.42,264.51,43.98,190.7,822.42,1035.54,2997,157.68,29.76,482.7,64.71,10.24
03-Apr-09,0.617,0.7979,0.9034,1.3448,1.472,1.0126,1293.55,788.91,428.22,3658.9,4552.89,2356.3,6746,208.17,4499.79,14888,512.99,9163,3749.88,13034,104.914288,106.928327,107.08524,112.101209,103.665,105.12,111.04,87.42,90.39,113.18,130.47,79.76,52.9,1.9092,17.505,1.2059,217.33,922.9,233.9,3832,1323.3,140.969,126.441,105.461,456.4,266.52,44.26,196.2,840.35,1056.19,3071,160.3,30.71,495.7,65.36,9.95
06-Apr-09,0.6162,0.7919,0.899,1.3381,1.4642,1.0052,1289.62,779.06,419.59,3597.31,4480.19,2313,6745,204.49,4482.57,14581,508.43,9128,3773.95,13489,104.90674,106.750835,106.893503,111.398855,103.747,105.33,111.32,87.53,90.44,112.78,130.01,77.92,51.77,1.8762,17.045,1.2045,214.16,896.4,237.06,3865,1256.5,142.026,126.591,103.673,458.38,267.52,43.82,196.7,838.03,1043.52,2808,157.68,30.52,490.2,65.75,9.59
07-Apr-09,0.6128,0.7927,0.8933,1.3232,1.461,1.0114,1258.18,764.52,405.24,3499.03,4410.04,2270.9,6767,202.6,4457.18,14428,499.05,8995,3748.88,13257,104.952027,106.956726,107.153718,111.880863,103.844,105.49,111.51,87.38,90.42,113.12,130.42,73.57,50.04,1.826,16.451,1.1701,215.91,908.5,238.11,3873,1265.8,141.662,126.065,105.354,448.19,262.5,43.62,196.4,835.5,1013.48,2930,158.01,30.52,495.8,66.65,9.63
08-Apr-09,0.6128,0.7931,0.8901,1.3238,1.4593,1.0181,1275.37,771.56,412.65,3517.6,4484.79,2302.4,6822,204.44,4493.45,14906,506.57,8918,3633.58,12931,104.921835,107.006423,107.537192,112.307784,103.892,105.51,111.41,87.56,91.03,113.49,129.92,76.16,51.47,1.8693,16.833,1.1822,217.54,907.5,245.8,3820,1272,142.646,126.629,105.497,448.75,263.17,43.93,200.3,849.21,997.52,2817,159.16,31.43,493.4,69.83,9.72
09-Apr-09,0.6206,0.8003,0.8827,1.3119,1.4547,1.0111,1311.73,800.17,436.2,3595.04,4626.11,2365.7,7065,209.25,4563.26,15253,515.87,9311,3668.67,13251,104.853905,106.736635,107.153718,110.985706,103.993,105.54,111.28,87.62,91.53,113.09,129.82,79.33,53.44,1.8837,16.617,1.2047,227.05,906.3,248.17,3984,1278.2,143.994,126.892,106.641,443.37,264.51,44.39,199.6,850.69,980.62,2840,160.64,31.21,494.5,71.59,9.99
10-Apr-09,0.6206,0.8003,0.8827,1.3119,1.4547,1.0111,1311.73,800.17,436.2,3595.04,4626.11,2365.7,7065,209.25,4563.26,15253,515.87,9311,3668.67,13251,104.853905,106.736635,107.153718,110.985706,103.993,105.54,111.28,87.62,91.53,113.09,130.03,79.33,53.44,1.8837,16.617,1.2047,227.05,906.3,248.17,4045,1278.2,143.994,126.892,106.641,443.37,264.51,44.39,199.6,850.69,980.62,2840,160.64,31.21,494.5,71.59,9.99
13-Apr-09,0.6313,0.804,0.901,1.3329,1.4725,1.0145,1308.78,801.11,435.82,3595.04,4626.11,2365.7,7065,209.25,4563.26,15253,523.12,9209,3668.67,13251,105.019957,107.233613,107.824798,111.853319,103.993,105.54,111.28,87.62,91.53,113.11,129.85,75.84,51.59,1.8511,16.732,1.1852,234.2,920.4,254.44,4120,1317.6,145.489,127.192,106.176,438.56,258.48,45.21,201,860.61,982.49,2823,155.25,31.13,483.5,72.5,10.48
14-Apr-09,0.6244,0.8066,0.8962,1.3217,1.4769,1.0258,1301.9,787.97,423.63,3536.17,4632.77,2336.6,7183,210.64,4566.89,15645,520.89,9077,3772.94,13899,105.057696,107.489202,108.27675,112.52813,103.998,105.8,111.7,87.67,92.18,113.37,129.8,74.73,51,1.8335,16.967,1.1751,228.85,917,244.54,4071,1319.7,143.557,126.216,103.923,447.05,256.47,46.34,202.8,874.53,981.09,2743,155.25,30.54,472.3,74.04,10.39
15-Apr-09,0.6293,0.8147,0.8925,1.3188,1.4869,1.022,1294.04,796.42,430.29,3594.59,4718.28,2376.4,7079,212.62,4566.89,15614,518.84,9107,3760.91,14076,105.057696,107.5247,108.413705,112.52813,104.089,106.09,111.97,87.98,91.73,113.09,130.1,75.87,51.48,1.8709,17.004,1.1806,243.1,918.8,250.75,4021,1324.3,146.363,128.319,105.067,436.3,251.79,46.28,203.4,873.05,967.94,2703,154.72,31.33,479.8,71.59,10.24
16-Apr-09,0.6214,0.812,0.8896,1.3143,1.4802,1.0222,1328.92,807.86,440.61,3656.63,4758.73,2405.9,7204,214.2,4630.35,15907,525.54,9128,3796,13942,104.944479,107.226513,107.934362,111.784461,103.983,105.8,111.6,87.78,91.91,113.03,129.94,75.82,51.52,1.8786,16.548,1.1937,237.2,902,247.07,3989,1267.3,145.088,128.169,105.103,436.86,248.77,45.99,211.2,892.47,988.13,2618,152.67,31.81,479.5,72.07,10.13
17-Apr-09,0.6236,0.8077,0.8754,1.3003,1.4671,1.024,1328.43,813.3,446.33,3676.11,4796.62,2428.7,7317,218.77,4647.58,16286,529.25,9184,3775.95,14079,104.808619,106.672738,107.08524,110.324667,103.858,105.39,110.94,87.29,91.14,112.54,130.01,76.22,51.77,1.884,17.289,1.2095,239.77,895.8,247.59,4000,1230,145.197,127.455,105.425,426.67,249.78,46.08,209.6,886.98,984.84,2650,150.36,32.37,464.9,73.06,10.34
20-Apr-09,0.6013,0.7915,0.8732,1.2883,1.4415,1.0368,1290.11,781.41,426.91,3550.66,4591.3,2328.6,7065,209.71,4555.1,15650,512.62,8918,3773.95,14077,104.959574,107.162616,107.811103,111.550343,103.993,105.91,112.07,88.57,92.19,113.69,129.92,70.29,48.28,1.7561,16.281,1.1387,227.97,912.9,239.16,3869,1251.3,143.484,124.412,103.458,419.31,243.42,44.5,205,860.4,945.88,2629,150.29,31.19,466.2,70.39,10.07
21-Apr-09,0.6142,0.7938,0.8742,1.29,1.4553,1.0292,1304.85,795.2,437.7,3607.72,4663.49,2377.2,6978,212.2,4547.85,15573,521.07,9061,3679.7,13677,104.90674,106.914127,107.276977,110.779131,103.969,105.86,112.01,88.88,91.51,113.58,130.25,71.24,48.65,1.7732,16.208,1.1474,226.94,910.1,237.95,3809,1246.1,145.598,125.276,104.245,424.01,245.09,45.37,208.9,879.95,954.59,2671,151.42,32.7,454.7,69.06,10.25
22-Apr-09,0.6087,0.7907,0.8769,1.2964,1.4356,1.036,1298.95,785.16,439.67,3574.21,4659.39,2364.8,7153,213.2,4550.57,15943,520.98,8974,3689.72,13338,104.853905,106.772134,106.989372,110.118092,103.887,105.58,111.56,88.37,90.72,113.24,130.5,70.89,48.21,1.7466,16.203,1.1205,222.62,916.7,246.01,3750,1272,144.723,124.6,102.493,423.18,245.09,45.22,210.5,883.77,967.43,2641,155.39,32.38,461.9,68.45,10.3
23-Apr-09,0.6163,0.8014,0.8868,1.31,1.46,1.0366,1318.6,795.95,438.17,3645.76,4705.48,2411.4,7108,211.48,4507.95,15911,530.74,9107,3757.9,13664,104.914288,106.85733,107.044154,110.407296,103.897,105.48,111.39,88.82,90.04,112.5,130.35,72.29,48.7,1.7344,15.586,1.1294,217.22,930.2,247.59,3841,1319.7,144.656,125.239,102.993,430.92,256.47,45.34,208,874.63,992.19,2713,156.18,33.1,467,69.4,10.34
24-Apr-09,0.6239,0.8102,0.8959,1.3207,1.4529,1.0443,1351.03,812.83,448.21,3728.19,4777.67,2460.8,7208,215.15,4599.53,16398,537.25,9148,3740.86,13804,104.869001,106.587542,106.551115,109.484596,104.027,105.72,111.66,88.81,90.45,112.46,130.43,75.03,50.11,1.8,15.002,1.1663,223.77,941.1,248.44,3811,1333.1,144.189,123.999,102.385,425.94,258.39,45.51,208.2,877.4,996.77,2703,157.77,33.5,468.4,69.85,10.7
27-Apr-09,0.6129,0.8035,0.8826,1.2994,1.4511,1.0497,1349.06,803.92,439.95,3711.43,4789.45,2444.8,7110,214.33,4664.81,16579,528.88,9020,3724.82,13458,105.057696,107.056121,107.181109,110.255808,104.089,105.98,112.2,89.08,90.41,112.53,129.91,73.05,48.9,1.7489,14.983,1.1355,216.02,933.8,239.43,3691,1336.2,143.257,122.985,98.201,420.41,248.18,44.57,200.4,847.43,954.59,2626,152.28,33.72,458.4,69.77,10.53
28-Apr-09,0.6103,0.8039,0.8929,1.3111,1.451,1.053,1336.29,798.95,440.98,3676.56,4723.4,2423.5,7005,212.47,4607.69,16286,525.81,8831,3684.71,13104,104.967122,106.679838,106.605897,108.93373,104.104,106,111.89,89.32,90.58,112.11,130.49,71.73,48,1.7194,15.397,1.1246,209.96,919.3,227.89,3490,1288.1,142.252,123.361,94.053,423.73,248.5,43.72,198.9,834.26,956.88,2638,153.67,33.59,451.9,67.76,10.67
29-Apr-09,0.6279,0.8155,0.898,1.3234,1.4648,1.0395,1354.47,815.18,459.75,3746.76,4815.56,2469.7,7198,214.24,4676.59,16579,529.35,9000,3730.83,13440,104.997313,106.381651,106.01699,108.09366,104.104,106.07,111.93,90.05,90.55,112.04,130.49,73.96,49.05,1.7415,14.89,1.161,220.22,926.1,233.37,3490,1324.3,143.831,124.788,94.589,443.08,257.75,44.42,209.2,870.38,974.31,2648,153.67,33.74,442.6,68.74,10.7
30-Apr-09,0.6268,0.8222,0.8947,1.3187,1.4661,1.029,1363.8,811.61,452.62,3765.78,4870.86,2484.2,7298,216.51,4749.13,16827,522.28,9082,3774.95,13983,105.095435,106.445548,106.003294,108.024801,104.152,106.17,111.95,89.76,90.35,111.78,130.07,74.15,49.25,1.7339,15.077,1.1717,223.61,913.2,230.21,3613,1277.7,142.324,123.286,91.55,446.67,257.75,45.32,215.2,895.03,983.02,2614,153.27,34.63,447.6,68.7,10.9
01-May-09,0.6311,0.8274,0.8982,1.3233,1.4793,1.0236,1374.61,821.75,456.65,3814.24,4870.86,2484.2,7298,216.51,4749.13,16827,534.09,9342,3767.93,13983,105.095435,106.466847,105.934817,107.790683,104.152,106.17,111.95,89.76,89.97,111.78,130.61,76.66,50.9,1.7881,15.647,1.2181,231.41,913.9,227.57,3640,1293.8,141.248,123.398,93.695,458.83,261.9,46.8,223.5,928.39,1046.29,2558,159.16,36.37,445.5,69.94,11.3
04-May-09,0.6396,0.836,0.9057,1.3365,1.4894,1.0274,1398.19,847.07,473.17,3814.24,5037.78,2595.1,7391,226.7,4811.69,17453,553.51,9531,3873.21,14747,105.027505,106.41005,105.962208,107.983486,103.983,105.7,111.29,88.37,89.97,111.7,130.61,79.41,53.07,1.8653,16.426,1.2802,234.03,930.7,233.26,3640,1350.1,141.427,123.06,90.906,449.16,256.16,47.51,225,937.74,1010.53,2546,159.42,36.52,442.4,73.22,11.37
